loop_INode,loop_JNode,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,SR,RID,MP,ARM,Type_,Lanes,Oneway,Dir,ID,Vol_00,Vol_01,Vol_02,Vol_03,Vol_04,Vol_05,Vol_06,Vol_07,Vol_08,Vol_09,Vol_10,Vol_11,Vol_12,Vol_13,Vol_14,Vol_15,Vol_16,Vol_17,Vol_18,Vol_19,Vol_20,Vol_21,Vol_22,Vol_23,Vol_Daily,HOVNT,AB_Vol_10_14,AB_Vol_18_20,AB_Vol_20_5,PSRCEdgeID,HOV_I,HOV_J,NewINode,NewJNode
199466,199467,155,2,155,155,90.0,90,8.93,6.99,H,2.0,0.0,IJ,155,33.0,27.53333333333333,23.98333333333333,22.11666666666667,30.43333333333333,93.03333333333332,305.1166666666667,717.1499999999999,696.4000000000002,406.7000000000001,266.29999999999995,268.7,261.51666666666665,244.9833333333333,285.58333333333326,418.4666666666668,588.3,780.5499999999998,602.0833333333334,272.6666666666667,151.31666666666666,142.14999999999995,99.31666666666666,74.63333333333331,6812.033333333331,1,1041.4999999999998,874.75,604.4833333333332,6400.0,195466.0,195467.0,91725,184458
92408,184228,156,2,156,156,90.0,90,8.93,6.99,G,3.0,0.0,IJ,156,426.125,273.5,217.6,195.6,343.9,873.1500000000002,2244.1000000000004,4211.45,4396.9,3964.8,3344.0000000000005,3230.4500000000007,3323.925,3312.625,3697.75,4557.174999999998,4970.55,5003.449999999999,4261.6,2594.600000000001,1984.275,1884.175,1330.7750000000003,781.6,61424.07500000001,0,13211.0,6856.2,7437.550000000001,6409.0,195017.0,195018.0,92408,184228
184352,95974,157,2,157,157,90.0,90,12.89,10.95,G,3.0,0.0,IJ,157,456.9500000000001,264.225,200.25,201.775,324.5250000000001,846.35,1754.225,2349.775,2609.7499999999995,2824.0999999999995,2980.975,3237.225,3462.9,3558.6250000000005,4047.025,4953.725,5646.85,5755.25,5093.15,3285.4,2550.9500000000007,2261.45,1456.25,841.325,60963.02500000001,0,13239.725,8378.55,9186.366666667,6300.0,195021.0,195022.0,184352,95974
184348,91762,158,2,158,158,90.0,90,10.9,8.960000000000003,G,4.0,0.0,IJ,158,440.3666666666666,289.0,271.4,298.53333333333325,666.7666666666665,2088.566666666666,4748.033333333334,6396.966666666667,5852.3,4992.200000000002,4308.666666666668,4370.1,4404.066666666667,4394.833333333334,4649.866666666666,5036.133333333332,5143.1,4862.166666666668,4277.2666666666655,3427.2,2634.166666666667,2326.233333333334,1511.8333333333337,840.5,78230.26666666669,0,17477.666666666664,7704.466666666665,9614.266666667,6276.0,195489.0,195771.0,184348,91762
184259,184350,159,2,159,159,90.0,90,10.9,8.960000000000003,G,5.0,0.0,IJ,159,638.75,404.1666666666666,320.2916666666667,324.70833333333326,546.9583333333333,1428.208333333333,2926.3750000000005,4300.249999999999,4543.791666666668,4390.833333333332,3975.291666666666,3988.625,4122.333333333332,4148.75,4594.416666666668,5344.625,5967.625,6346.625,5437.333333333332,3608.916666666666,2925.8749999999995,2726.458333333333,1833.5416666666663,1107.541666666667,75952.29166666669,0,16235.0,9046.25,11239.666666666664,222058.0,195080.0,195116.0,184259,184350
124208,122278,160,2,160,160,5.0,5,150.36,150.42,G,4.0,0.0,IJ,160,735.4000000000002,552.9333333333334,602.6,1018.1666666666669,2472.966666666666,5898.266666666665,7333.333333333335,6910.166666666668,6398.200000000002,5773.666666666665,5173.433333333333,5027.199999999999,5114.233333333334,5310.533333333334,5183.433333333332,5116.5999999999985,5197.700000000002,5189.299999999998,4437.833333333332,3313.2333333333336,2874.7,2749.866666666667,2075.7,1288.4666666666665,95747.93333333336,0,20625.4,7751.066666666665,14370.8,7379.0,195085.0,195086.0,124208,122278
66037,64456,161,1,161,161,5.0,5,172.15,172.21,G,4.0,0.0,IJ,161,1429.2,842.3666666666669,652.4000000000002,533.4333333333333,863.1,1812.333333333333,3685.2333333333327,5363.933333333333,5204.6,5140.566666666667,5414.333333333334,5682.966666666667,5183.9,5344.266666666666,6004.733333333333,6338.433333333335,5874.133333333332,5632.666666666665,5482.633333333332,4662.533333333334,4013.5333333333338,3847.0666666666675,2882.2,2131.5,94022.06666666664,0,21625.46666666667,10145.166666666668,17194.8,8789.0,0.0,0.0,66037,64456
112626,114243,162,2,162,162,5.0,5,155.31,155.37,G,6.0,0.0,IJ,162,1497.3499999999997,927.9,845.4500000000002,793.6,1395.5,2750.45,4614.6,5899.65,5740.700000000002,5649.4000000000015,5919.85,6428.4000000000015,6575.950000000002,6996.3,8621.900000000001,9161.8,9268.55,8556.05,6910.950000000002,5314.35,4398.5,4150.75,3481.45,2500.9,118400.3,0,25920.5,12225.300000000003,19991.4,7098.0,194930.0,195425.0,112626,114243
199730,199453,163,2,163,163,5.0,5,148.07,148.13,H,1.0,0.0,IJ,163,33.041666666666664,22.59166666666667,20.891666666666666,35.19166666666666,131.48333333333332,560.975,1122.4333333333332,1244.6833333333334,868.2583333333331,603.9499999999998,522.3416666666666,513.85,536.1999999999999,557.075,560.2833333333333,573.5666666666665,604.525,634.8333333333331,527.2750000000001,306.875,243.49166666666667,220.62500000000003,140.26666666666665,73.73333333333333,10658.441666666651,1,2129.4666666666662,834.1500000000002,921.3166666666666,9178.0,195730.0,195453.0,130346,125766
79805,78757,164,1,164,164,5.0,5,167.56,167.62,G,4.0,0.0,IJ,164,1790.966666666667,1086.8666666666668,877.8,732.6999999999998,1163.166666666667,2375.5333333333333,4639.0,6234.866666666665,5815.2,6248.766666666665,6597.466666666667,6664.7,5954.033333333333,6007.533333333333,6478.6,6969.1,6865.833333333332,6549.8,6363.066666666667,5280.6,4523.866666666666,4510.933333333332,3621.833333333334,2717.566666666666,110069.79999999997,0,25223.73333333333,11643.66666666667,21025.7,5769.0,0.0,0.0,79805,78757
84829,185062,165,2,165,165,5.0,5,165.83,165.89,G,4.0,0.0,IJ,165,1207.766666666667,860.2,718.3333333333335,745.8333333333331,1456.5666666666666,2959.4666666666676,5444.7,6504.833333333334,6175.4000000000015,5758.0,5384.066666666668,5849.333333333334,6253.266666666667,6308.066666666667,6318.0666666666675,6191.533333333335,6148.166666666668,6106.133333333332,5934.766666666665,5007.200000000002,4362.2666666666655,4276.033333333333,3260.566666666666,2180.0333333333333,105410.60000000008,0,23794.73333333333,10941.966666666667,19067.599999999995,5986.0,195201.0,195110.0,84829,185062
199369,199370,166,2,166,166,5.0,5,193.03,193.09,H,1.0,0.0,IJ,166,27.816666666666666,22.375,19.391666666666666,24.591666666666665,86.39999999999998,293.08333333333337,418.08333333333326,403.06666666666666,327.8666666666667,340.90833333333325,337.7,338.20833333333326,341.4,381.2833333333333,404.775,434.525,462.75,429.93333333333334,321.58333333333326,232.16666666666669,182.15833333333327,157.75833333333338,96.96666666666668,47.51666666666666,6132.308333333326,1,1398.591666666667,553.75,664.975,8488.0,195369.0,195370.0,22316,22497
183926,79371,167,1,167,167,5.0,5,167.56,167.62,G,5.0,0.0,IJ,167,1063.333333333333,752.5833333333331,594.5416666666665,726.5,1588.708333333333,3369.9166666666674,6180.208333333334,6978.250000000001,6663.333333333332,6441.833333333334,5978.5,6816.916666666665,7127.583333333332,7099.999999999999,6972.958333333332,6617.750000000001,6313.166666666665,6368.875,6612.708333333332,5811.583333333334,4900.041666666666,4627.333333333332,3397.833333333333,2147.583333333333,115152.04166666664,0,27023.0,12424.291666666664,19798.458333333336,221247.0,0.0,0.0,183926,79371
199133,199134,168,2,168,168,5.0,5,145.22,145.28,H,1.0,0.0,IJ,168,36.53333333333333,26.44166666666667,26.225000000000005,43.0,136.83333333333331,533.4833333333332,909.4499999999998,960.5583333333333,679.1333333333333,540.5833333333334,504.7833333333333,496.62500000000006,518.1333333333333,533.1,540.0,560.7916666666667,595.1916666666665,626.775,512.2583333333333,302.09166666666675,243.13333333333333,213.59166666666664,134.04166666666669,73.97500000000002,9746.733333333343,1,2052.6416666666664,814.35,933.7750000000002,7509.0,195133.0,195134.0,183620,185403
76226,183926,169,1,169,169,5.0,5,168.31,168.37,G,4.0,0.0,IJ,169,969.7333333333331,692.4,570.7666666666667,697.8333333333333,1490.8999999999996,3056.2333333333336,5567.033333333333,5879.199999999999,5367.199999999999,5457.433333333332,5169.5,5880.333333333334,6138.066666666667,6063.7,5948.266666666665,5574.733333333333,5213.166666666668,5269.6,5482.766666666668,4839.999999999999,4231.9333333333325,4089.4,3047.2333333333336,1888.5,98585.93333333332,0,23251.6,10322.766666666665,17678.699999999997,218534.0,0.0,0.0,76226,183926
198998,199001,170,2,170,170,5.0,5,164.66,164.72,H,1.0,0.0,IJ,170,58.3,35.78333333333333,27.35833333333333,26.941666666666666,68.65833333333335,344.41666666666674,627.0083333333333,728.35,663.2166666666667,721.2500000000001,798.2333333333335,702.3250000000002,684.6166666666664,740.0666666666668,931.1916666666668,1146.2,1142.783333333333,1026.05,858.1083333333331,563.5583333333334,428.8416666666666,424.13333333333327,261.2583333333333,140.55,13149.2,1,2925.241666666667,1421.6666666666665,1471.8249999999996,6097.0,194998.0,195001.0,87817,88529
198204,86595,171,1,171,171,5.0,5,165.12,165.18,G,4.0,0.0,IJ,171,949.7666666666664,540.3666666666667,481.6666666666666,607.7333333333333,1267.733333333333,2687.666666666666,4313.666666666668,4662.966666666668,4513.933333333332,4247.4333333333325,4153.999999999999,4325.900000000001,4558.266666666666,4690.266666666668,4984.133333333332,5169.633333333332,5172.9,5067.266666666668,4704.2,3633.0,3120.5333333333333,3005.4,2498.533333333334,1625.7666666666669,80982.73333333338,0,17728.433333333334,8337.2,14097.5,8926.0,0.0,0.0,198204,86595
87817,88529,172,2,172,172,5.0,5,164.66,164.72,G,4.0,0.0,IJ,172,834.2333333333332,541.2333333333333,487.6,372.9333333333333,615.3666666666667,1406.533333333333,2834.3666666666663,4265.133333333332,4018.6333333333323,3568.3333333333326,3393.8,3587.9333333333325,3692.8,3741.1333333333337,4036.1333333333323,4472.733333333335,4926.6,5027.066666666667,4291.1,3245.066666666666,2798.5,2750.166666666666,2107.6,1503.1999999999996,68518.2,0,14415.666666666664,7536.166666666665,12010.833333333336,6097.0,194998.0,195001.0,87817,88529
133419,183622,173,2,173,173,5.0,5,145.22,145.28,G,4.0,0.0,IJ,173,1167.666666666667,680.7000000000002,539.3,474.33333333333337,732.5,1581.7000000000003,2981.4,3968.9333333333325,3862.7666666666664,3825.6333333333323,3953.7666666666664,4216.7666666666655,4524.166666666668,4949.966666666666,6276.966666666665,6727.366666666666,6537.200000000002,6245.133333333332,5190.066666666667,3989.9333333333325,3257.3,3056.5999999999995,2631.8,1848.5666666666662,83220.53333333338,0,17644.66666666667,9180.0,14388.766666666665,7497.0,195053.0,195054.0,133419,183622
199057,199055,174,2,174,174,5.0,5,140.15,140.21,H,1.0,0.0,IJ,174,321.2,273.7583333333333,219.8583333333333,213.42499999999995,188.8083333333333,200.075,171.0,150.95833333333334,156.71666666666667,277.93333333333334,259.56666666666666,188.8916666666667,211.63333333333333,192.96666666666673,150.14166666666668,159.61666666666667,209.7,265.11666666666673,362.6333333333334,470.25,527.6333333333334,556.1583333333333,559.7333333333333,585.2000000000002,6872.975000000004,1,853.0583333333334,832.8833333333334,3445.775,8695.0,195057.0,195055.0,148803,147420
46778,49717,175,2,175,175,5.0,5,178.75,178.81,G,3.0,0.0,IJ,175,652.4250000000002,473.65,395.725,562.0,1246.1,3579.65,4798.4,4048.6750000000006,3915.225,4415.825,4389.624999999999,4307.175,4233.4,4272.925,4704.075,4843.075,5044.95,5126.475,4524.85,3350.05,2801.9,2525.725000000001,1934.025,1223.975,77369.89999999998,0,17203.125,7874.899999999999,11815.525,8223.0,195349.0,194852.0,46778,49717
26019,186908,176,2,176,176,5.0,5,191.39,191.45,G,4.0,0.0,IJ,176,920.2333333333331,646.1,496.5666666666667,403.9,638.3666666666664,1652.8333333333337,3430.3333333333326,4650.866666666666,4685.733333333334,4222.1,4296.533333333333,4544.366666666666,4936.566666666667,5509.233333333333,6478.466666666665,6197.3,5873.500000000001,5489.1,5070.033333333334,4036.3666666666654,3221.066666666666,2798.5000000000005,2322.8,1918.2333333333338,84439.10000000005,0,19286.7,9106.4,13365.76666666667,222065.0,195465.0,195172.0,26019,186908
57486,55711,177,2,177,177,5.0,5,175.51,175.57,G,4.0,0.0,IJ,177,1296.766666666667,781.5,610.2333333333333,545.2666666666667,860.6666666666665,1696.3333333333337,3260.0,4608.200000000002,4475.9333333333325,4175.133333333332,4319.166666666668,4759.133333333334,5284.700000000002,5648.6,6477.733333333334,6758.466666666665,6150.666666666665,6129.366666666668,6155.833333333332,5076.133333333334,4263.866666666666,4135.9,3160.6333333333323,2145.533333333333,92775.76666666672,0,20011.6,11231.966666666667,17800.36666666666,8774.0,195800.0,195670.0,57486,55711
16703,15188,178,1,178,178,5.0,5,200.2,200.26,G,3.0,0.0,IJ,178,771.5749999999998,580.4500000000002,493.7000000000001,466.875,582.1750000000002,1053.5,1636.9249999999997,1995.475,2159.3,2544.5,2927.275,3256.8,3501.025,3746.875,4358.125,4643.924999999998,4715.35,4435.900000000001,3746.6,2794.4,2214.675,2006.625,1562.725,1345.975,57540.75000000001,0,13431.975,6541.0,10024.775,8303.0,0.0,0.0,16703,15188
199461,199661,179,2,179,179,5.0,5,178.75,178.81,H,1.0,0.0,IJ,179,51.96666666666668,25.441666666666666,19.725,11.8,21.60833333333333,58.47500000000001,168.39166666666662,259.69166666666666,239.075,254.85833333333332,313.2416666666667,392.9083333333333,536.6833333333334,622.1916666666667,861.9416666666668,1300.708333333333,1388.6833333333332,1367.45,1134.666666666667,580.2166666666667,385.73333333333335,384.15,290.2916666666667,137.69166666666663,10807.591666666674,1,1865.025,1714.8833333333334,1328.408333333333,9432.0,195461.0,195661.0,49469,46750
199747,199647,180,2,180,180,5.0,5,188.47,188.53,H,1.0,0.0,IJ,180,36.59166666666667,24.95,19.108333333333334,24.45833333333333,89.12500000000001,353.3166666666667,616.4583333333334,588.2583333333333,479.5333333333333,485.3666666666666,490.3166666666667,487.3416666666666,499.08333333333326,527.0333333333334,624.8249999999998,746.6916666666666,908.4833333333335,932.6416666666664,518.95,362.69166666666666,298.375,274.975,173.7916666666667,92.85833333333333,9655.225000000002,1,2003.775,881.6416666666665,1034.2333333333336,8259.0,195747.0,195647.0,28018,185686
62100,60978,181,2,181,181,5.0,5,173.28,173.34,G,5.0,0.0,IJ,181,1423.583333333333,851.2083333333333,684.75,594.4583333333334,904.2916666666665,1781.625,3554.041666666666,5187.916666666666,4932.708333333334,4619.875,4793.166666666668,5311.999999999999,5887.416666666668,6301.041666666665,7411.5,7970.666666666665,7312.833333333332,7150.875,7093.416666666668,5739.666666666668,4870.791666666668,4723.75,3573.583333333334,2406.125,105081.29166666672,0,22293.625,12833.083333333336,20032.541666666668,5446.0,195673.0,195674.0,62100,60978
199243,199246,182,2,182,182,5.0,5,183.22,183.28,H,1.0,0.0,IJ,182,23.4,16.991666666666667,14.683333333333332,23.14166666666667,76.85833333333333,342.9333333333332,714.2166666666667,825.9000000000002,622.8,548.8583333333333,502.5750000000001,454.69166666666666,456.64166666666654,467.0750000000001,529.5833333333334,622.7750000000002,710.2416666666666,745.9833333333331,469.9333333333333,286.41666666666663,206.99166666666665,177.99166666666667,125.66666666666669,71.3583333333333,9037.708333333328,1,1880.9833333333331,756.3499999999998,737.0833333333331,8256.0,195243.0,195246.0,37388,39415
199085,199086,183,2,183,183,5.0,5,150.36,150.42,H,1.0,0.0,IJ,183,30.86666666666667,21.583333333333336,18.491666666666667,28.4,106.5,521.0,1143.5500000000004,1282.0833333333335,902.9833333333331,597.5083333333333,497.76666666666665,480.53333333333336,509.07499999999993,526.5416666666667,531.0416666666667,542.4333333333334,566.8583333333332,606.7916666666667,505.7166666666667,294.08333333333326,225.75833333333333,206.44166666666663,131.5916666666667,67.44166666666668,10345.04166666666,1,2013.916666666667,799.7999999999998,837.0750000000002,7379.0,195085.0,195086.0,124208,122278
199723,199036,184,2,184,184,5.0,5,153.48,153.54,H,1.0,0.0,IJ,184,32.56666666666667,25.05833333333333,20.891666666666666,22.841666666666665,62.34166666666666,332.94166666666666,857.5833333333333,1006.0416666666665,761.2333333333332,508.4500000000001,412.65,390.375,423.3666666666666,432.2583333333334,443.3,460.4916666666666,489.8416666666666,528.2083333333334,432.3,247.0,182.36666666666665,167.43333333333334,113.99166666666665,62.16666666666666,8415.7,1,1658.65,679.3,689.6583333333333,7232.0,195723.0,195036.0,118939,116656
199518,199607,185,2,185,185,5.0,5,193.03,193.09,H,1.0,0.0,IJ,185,44.79166666666666,25.99166666666667,20.25,15.15,16.55,38.74166666666667,98.83333333333331,150.825,182.02500000000003,241.35,323.625,369.94166666666666,443.8,522.2666666666667,813.5166666666665,1023.3416666666666,1038.033333333333,903.1416666666669,673.5916666666667,410.55,278.91666666666663,237.01666666666665,171.73333333333338,105.73333333333332,8149.716666666665,1,1659.6333333333332,1084.1416666666669,916.1333333333331,8342.0,195518.0,195607.0,22496,22029
31159,29730,186,2,186,186,5.0,5,187.07,187.13,G,3.0,0.0,IJ,186,747.325,478.225,407.225,517.8000000000001,1036.05,2428.95,4310.85,5172.374999999999,4558.3,3817.975,3766.65,3968.85,4331.0,4662.275,4947.7,5000.225000000001,4880.499999999999,4666.225,4318.7,3508.9,2834.2,2530.85,1896.375,1240.375,76027.89999999998,0,16728.775,7827.5999999999985,11688.425,9354.0,195250.0,195251.0,31159,29730
13260,10777,187,1,187,187,5.0,5,203.69,203.74,G,3.0,0.0,IJ,187,694.25,543.95,462.85,465.62500000000006,529.225,827.2999999999998,1303.875,1633.525,1742.075,1970.5750000000003,2260.05,2520.3,2750.525,2963.125,3365.9000000000005,3657.4,3735.65,3475.6250000000005,2883.6750000000006,2182.875,1755.85,1587.5250000000003,1258.8000000000004,1018.1,45588.65000000005,0,10494.0,5066.550000000001,8316.175,248426.0,0.0,0.0,13260,10777
10451,9277,188,1,188,188,5.0,5,207.2,207.25,G,3.0,0.0,IJ,188,608.225,485.05,420.1,421.85,486.8,706.4500000000002,1135.725,1373.3500000000004,1447.6750000000004,1588.8499999999997,1822.175,2013.5,2234.8,2402.45,2714.2,3017.05,3163.6250000000005,2901.8749999999995,2365.425,1868.5250000000003,1554.0499999999997,1361.7500000000002,1078.125,848.4249999999998,38020.050000000025,0,8472.925,4233.950000000001,7264.375000000003,8293.0,0.0,0.0,10451,9277
74995,74046,189,1,189,189,5.0,5,168.85,168.91,G,4.0,0.0,IJ,189,1659.333333333333,956.2666666666664,759.8333333333333,617.4333333333334,968.2333333333335,1937.2666666666669,3892.7333333333327,5527.1,5513.9333333333325,5805.800000000001,6144.9,6326.0,5668.0,5702.266666666666,6329.633333333332,6943.033333333334,6699.333333333332,6415.799999999998,6397.9,5568.833333333332,4724.066666666667,4520.4,3484.2666666666673,2598.1,105160.46666666667,0,23841.16666666667,11966.733333333335,20287.933333333327,5656.0,0.0,0.0,74995,74046
80972,82235,190,1,190,190,5.0,5,167.04,167.1,G,4.0,0.0,IJ,190,866.5000000000001,656.8,511.63333333333327,636.6333333333333,1480.4,2890.566666666666,5200.966666666668,5907.6,5459.433333333333,4931.833333333335,4474.433333333334,5492.733333333334,6091.033333333334,6215.7,6247.6,5806.766666666665,5458.966666666668,5455.133333333332,5599.6,4673.933333333332,3883.4666666666662,3719.1333333333323,2629.9,1700.1000000000004,95990.86666666664,0,22273.9,10273.533333333333,16084.566666666666,5856.0,0.0,0.0,80972,82235
130346,125766,191,2,191,191,5.0,5,148.07,148.13,G,4.0,0.0,IJ,191,886.1666666666665,675.2999999999998,737.3333333333331,1205.966666666667,2767.433333333334,6165.8,7476.366666666668,6990.433333333335,6701.233333333333,6154.733333333336,5597.700000000002,5447.433333333332,5500.333333333334,5663.799999999998,5574.533333333334,5513.300000000001,5615.866666666666,5644.533333333333,4833.366666666666,3591.333333333333,3128.8,3004.766666666667,2250.0333333333333,1439.4666666666665,102566.0333333333,0,22209.266666666666,8424.7,16095.26666666667,9178.0,195730.0,195453.0,130346,125766
199382,199446,192,2,192,192,5.0,5,180.17,180.23,H,1.0,0.0,IJ,192,56.71666666666666,24.53333333333333,15.375,13.058333333333335,21.258333333333333,52.98333333333333,152.84999999999997,236.6833333333333,222.96666666666664,246.825,310.23333333333323,384.4833333333333,520.5666666666667,593.4250000000002,821.25,1209.575,1319.4416666666666,1298.4416666666666,1039.458333333333,560.6916666666666,387.0916666666666,381.8083333333333,288.39166666666677,145.05833333333334,10303.166666666657,1,1808.708333333333,1600.15,1333.291666666667,8201.0,195382.0,195446.0,45470,43681
199201,199110,193,2,193,193,5.0,5,165.83,165.89,H,1.0,0.0,IJ,193,37.75833333333335,23.541666666666664,17.491666666666667,16.34166666666666,40.59166666666667,54.675,116.0,164.90833333333333,146.53333333333333,170.4416666666667,213.65833333333333,377.0333333333333,529.1083333333333,609.0166666666667,823.4166666666665,1043.5666666666666,1046.8,949.425,752.1666666666665,445.48333333333335,326.05833333333334,309.9916666666666,199.11666666666673,110.01666666666668,8523.141666666665,1,1728.8166666666666,1197.65,1080.908333333333,5986.0,195201.0,195110.0,84829,185062
185046,79805,194,1,194,194,5.0,5,167.04,167.1,G,4.0,0.0,IJ,194,1415.833333333333,808.5,642.8,548.9333333333333,975.4,2085.933333333333,3954.6,5221.2,4910.833333333334,5209.2,5518.200000000002,5709.733333333334,5224.266666666668,5303.299999999998,5774.966666666665,6226.033333333333,6067.666666666668,5656.633333333332,5494.9,4634.4,3973.8666666666654,3939.2666666666655,3088.7000000000007,2256.4666666666667,94641.63333333336,0,21755.500000000004,10129.3,17649.766666666666,5858.0,0.0,0.0,185046,79805
86834,87523,195,1,195,195,5.0,5,165.13,165.19,G,2.0,0.0,IJ,195,738.0833333333333,520.9833333333332,439.2000000000001,460.61666666666656,909.2,1686.1333333333334,2698.866666666666,2923.066666666666,2594.833333333333,2556.083333333333,2622.5333333333333,2961.850000000001,3221.7333333333336,3288.4333333333325,3405.4666666666667,3404.5333333333333,3348.816666666666,3188.4666666666662,3015.583333333333,2721.85,2438.7833333333333,2377.183333333333,1854.3,1307.25,54683.85000000001,0,12094.55,5737.4333333333325,11045.6,6077.0,0.0,0.0,86834,87523
184397,45700,196,2,196,196,5.0,5,180.17,180.23,G,3.0,0.0,IJ,196,706.8250000000002,507.475,432.25,578.175,1275.0,3785.4000000000005,5461.299999999998,4727.85,4681.6,5056.775,4880.299999999998,4756.875000000001,4726.625,4830.85,5329.874999999999,5489.4000000000015,5647.925,5700.174999999998,5081.625,3744.075,3093.0,2785.525,2075.775,1314.0,86668.67500000002,0,19194.65,8825.7,12768.025,8200.0,195352.0,195612.0,184397,45700
21075,20597,197,1,197,197,5.0,5,194.69,194.75,G,3.0,0.0,IJ,197,698.875,478.825,370.475,307.025,467.5750000000001,1074.975,1866.6,2357.25,2593.100000000001,2895.725000000001,3255.850000000001,3459.45,3742.325,4132.125,5055.925,5096.225,5014.1,4814.200000000002,4103.1,3141.6750000000006,2467.325,2141.1,1703.6249999999998,1374.3,62611.74999999999,0,14589.75,7244.774999999999,10009.125,9380.0,0.0,0.0,21075,20597
52615,51481,198,2,198,198,5.0,5,177.22,177.28,G,4.0,0.0,IJ,198,3692.9333333333325,3868.600000000001,3676.5000000000005,3743.6666666666656,4089.466666666666,3825.2333333333345,3709.7666666666655,3808.8666666666677,3730.2333333333327,3799.4,3763.1,3341.333333333333,3330.166666666666,3100.066666666666,3374.2000000000007,3185.333333333334,3307.8666666666663,3395.0333333333324,3378.166666666666,3206.2000000000007,2778.666666666666,2677.1999999999994,2668.533333333334,2666.8,82117.33333333363,0,13534.66666666667,6584.366666666666,29862.36666666667,5333.0,195664.0,195244.0,52615,51481
183555,95283,199,2,199,199,5.0,5,162.37,162.43,G,4.0,0.0,IJ,199,1070.666666666667,661.9,579.4333333333334,742.8666666666666,1661.6,4029.8333333333326,6278.733333333334,5917.533333333333,5314.766666666666,5101.2,5133.7,5201.1,5519.366666666666,5709.799999999998,6017.100000000001,5913.200000000002,5731.0,5588.799999999998,5233.033333333332,4107.966666666667,3556.3,3414.833333333333,2853.9666666666667,1839.8666666666663,97178.56666666661,0,21563.96666666667,9341.0,16381.433333333334,219844.0,195765.0,195766.0,183555,95283
13476,14718,200,1,200,200,5.0,5,201.82,201.88,G,3.0,0.0,IJ,200,538.075,435.425,504.475,768.1,1427.15,2594.850000000001,3100.275,3256.7750000000005,2839.175,2840.475,2858.55,2979.625,3005.4250000000006,3188.3,3095.975,3075.875,3056.35,2981.475,2530.425,1999.375,1723.1750000000004,1543.325,1117.1,738.4249999999998,52198.17499999999,0,12031.9,4529.8,8795.250000000002,8406.0,0.0,0.0,13476,14718
199427,199452,201,2,201,201,5.0,5,155.31,155.37,H,1.0,0.0,IJ,201,76.05833333333334,40.425,26.575,24.71666666666667,61.70833333333333,317.375,774.5666666666667,914.675,730.8833333333333,579.375,530.15,548.5416666666665,574.5583333333333,579.5249999999999,575.7083333333333,578.8333333333333,573.1083333333332,630.55,537.65,347.74166666666673,304.90833333333325,296.65,241.09166666666667,145.90833333333333,10011.283333333336,1,2232.775,885.3916666666665,1218.0416666666665,7651.0,195427.0,195452.0,114522,112686
199775,199809,202,2,202,202,5.0,5,140.15,140.21,H,1.0,0.0,IJ,202,68.11666666666666,25.025,17.141666666666666,15.075,22.95833333333333,67.025,187.48333333333332,298.125,271.85833333333335,320.10833333333335,408.98333333333335,456.89166666666654,502.45833333333337,578.8,851.875,1102.625,1141.35,1037.6916666666666,697.0833333333335,416.9166666666666,327.2583333333333,319.39166666666665,254.29166666666663,140.98333333333332,9529.516666666665,1,1947.1333333333332,1114.0,1190.2416666666666,247348.0,195775.0,195809.0,143933,148846
185687,185014,203,2,203,203,5.0,5,188.46,188.52,G,4.0,0.0,IJ,203,766.5999999999998,492.1000000000001,423.9666666666666,529.2666666666667,1015.5333333333334,2393.433333333333,4272.466666666665,5194.333333333332,4589.833333333334,3834.2,3766.966666666666,3971.8000000000006,4331.233333333334,4657.799999999998,4962.5,5063.499999999999,4938.6,4739.366666666666,4377.633333333332,3553.8,2852.0333333333333,2542.833333333334,1918.3666666666668,1259.5000000000002,76447.66666666666,0,16727.8,7931.4333333333325,11800.2,8382.0,195648.0,195794.0,185687,185014
183620,185403,204,2,204,204,5.0,5,145.22,145.28,G,4.0,0.0,IJ,204,722.9333333333332,544.6333333333333,594.3000000000002,937.1666666666665,2196.666666666666,5178.633333333332,6503.266666666667,6042.266666666665,5396.833333333334,4836.966666666666,4398.633333333334,4342.8,4398.1,4531.233333333334,4510.233333333332,4488.799999999999,4641.0,4692.000000000001,3913.4666666666676,2925.266666666667,2585.066666666667,2474.166666666666,1805.166666666667,1165.3999999999996,83825.0,0,17670.76666666667,6838.733333333334,13025.499999999998,7509.0,195133.0,195134.0,183620,185403
199249,198935,205,2,205,205,5.0,5,185.07,185.13,H,1.0,0.0,IJ,205,27.76666666666667,20.20833333333333,16.875,27.48333333333333,90.15,387.08333333333326,818.6916666666666,847.825,633.5833333333333,582.8249999999998,548.5333333333334,509.90833333333336,515.5500000000001,536.3083333333333,630.3166666666667,750.7583333333333,883.4166666666667,918.625,541.075,336.85833333333335,256.69166666666666,218.04166666666663,145.1583333333334,79.33333333333334,10323.066666666664,1,2110.3,877.9333333333334,881.7083333333333,8579.0,195249.0,194935.0,31745,36366
