OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,ID,SRID,ARM,Year_2010,Direction_,Location,LOC_ERROR,estimated,PSRCEdgeID,Oneway,HOV_I,HOV_J,NewINode,NewJNode,Shape_Length
753,1,610,1,32938,2198,099,19.210000000000001,30000.000000000000000,Bothways,At Milepost 25.39 A: BEGIN BOTHWAYS BRIDGE CLOVERDALE ST,NO ERROR,48425.738159200002000,6817.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,102954,105043,4305.377851682499600
754,1,173,1,32948,585,016,10.080000000000000,66000.000000000000000,Bothways,After Milepost 12.30 A: LEFT OFF RAMP WOLLOCHET DR NW,NO ERROR,70254.897216800004000,8130.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,136001,134225,4750.741582111004400
755,1,166,1,32949,648,016,3.030000000000000,80000.000000000000000,Bothways,After Milepost 3.02 A: RIGHT ON RAMP ORCHARD ST,NO ERROR,100944.831726000000000,8017.000000000000000,0.000000000000000,195751.000000000000000,194846.000000000000000,149725,150366,1424.749924021843500
756,1,714,1,32954,2908,167,27.149999999999999,118000.000000000000000,Bothways,Before Milepost 25.84 A: RIGHT OFF RAMP SR 405,NO ERROR,118616.350676999990000,225880.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,187071,114681,5371.074097115351800
757,1,640,1,32963,3018,161,35.740000000000002,27000.000000000000000,Bothways,"Before Milepost 35.75 A: RIGHT INTERSECTION S 356TH ST,  LEFT INTERSECTION S 356TH ST",NO ERROR,26256.652832000000000,94858.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,145402,144599,1885.738958433976200
758,1,636,1,32975,3027,161,31.280000000000001,15000.000000000000000,Bothways,Before Milepost 31.29 A: RIGHT INTERSECTION 102ND AVE E,NO ERROR,14382.277343800000000,118854.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,154494,155845,4475.855521886454000
759,1,283,1,32983,1915,099,25.780000000000001,51000.000000000000000,Bothways,"After Milepost 32.03 A: RIGHT ON RAMP WESTERN AVE,  LEFT OFF RAMP WESTERN AVE",NO ERROR,60133.443237300002000,5927.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,83426,84251,1671.732707742704000
760,1,54,2,33048,860,005,205.419999999999990,105000.000000000000000,Bothways,Before Milepost 205.38 A: RIGHT OFF RAMP SR 531,NO ERROR,73815.799804700000000,248426.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13260,10777,17256.639548064395000
761,1,167,1,33058,1107,016,4.140000000000000,72000.000000000000000,Bothways,Before Milepost 4.15 A: LEFT ON RAMP JACKSON AVE,NO ERROR,86180.094482400003000,8007.000000000000000,0.000000000000000,194845.000000000000000,194843.000000000000000,148135,148088,1401.770418381922400
762,1,269,1,34024,2431,099,40.549999999999997,30000.000000000000000,Bothways,Before Milepost 46.83 A: LEFT WYE CONNECTION SR 524,NO ERROR,22026.201477099999000,213773.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199318,199316,393.756161290358590
763,1,304,1,34046,4392,522,7.200000000000000,44000.000000000000000,Bothways,Before Milepost 7.21 A: BOTHWAYS INTERSECTION 68TH AVE NE,NO ERROR,39425.354999499999000,202101.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199298,199299,547.135998684702710
764,1,273,1,34051,2427,099,34.170000000000002,30000.000000000000000,Bothways,Before Milepost 40.44 A: RIGHT WYE CONNECTION N ROOSEVELT WAY,NO ERROR,18432.154995000001000,202297.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198897,198872,549.982921573413590
765,1,266,1,34056,1853,099,43.930000000000000,30000.000000000000000,Bothways,Before Milepost 50.21 A: LEFT WYE CONNECTION 148TH ST SW,NO ERROR,33434.333068799999000,213377.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198917,198918,2430.957526529028200
766,1,195,1,34064,3658,304,0.250000000000000,28000.000000000000000,Bothways,After Milepost 0.19 A: LEFT OFF RAMP SR 3 NB,NO ERROR,32284.761436500001000,201257.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199364,199290,3101.513178811839700
767,1,303,1,34066,4464,522,5.880000000000000,46000.000000000000000,Bothways,After Milepost 5.87 A: LEFT WYE CONNECTION SR 104,NO ERROR,51214.641078900000000,202148.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198895,198896,436.072071271254690
768,1,599,1,34108,1955,099,6.400000000000000,29000.000000000000000,Bothways,After Milepost 10.04 A: RIGHT INTERSECTION S 318TH PL,NO ERROR,21076.866966199999000,90032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198886,199288,1094.734016332568000
769,1,168,1,34111,649,016,5.020000000000000,79000.000000000000000,Bothways,After Milepost 5.01 A: LEFT OFF RAMP JACKSON AVE,NO ERROR,88775.151001000006000,8138.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199023,199413,1887.092101307209800
770,1,168,1,34141,649,016,5.020000000000000,79000.000000000000000,Bothways,After Milepost 5.01 A: LEFT OFF RAMP JACKSON AVE,NO ERROR,88775.151001000006000,219966.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199092,199415,1281.366758763581600
771,1,713,1,34145,2910,167,25.390000000000001,117000.000000000000000,Bothways,"Before Milepost 24.08 A: RIGHT OFF RAMP SW 43RD ST,  LEFT ON RAMP E VALLEY RD",NO ERROR,120817.553467000010000,7286.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199463,199494,4036.597153732958800
772,1,272,1,34178,1846,099,34.719999999999999,28000.000000000000000,Bothways,After Milepost 40.97 A: BOTHWAYS INTERSECTION N 155TH ST,NO ERROR,18613.034912100000000,202245.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199293,198892,1242.060070725381100
773,1,420,1,34186,3956,405,24.250000000000000,109000.000000000000000,Bothways,Before Milepost 24.28 A: LEFT ON RAMP NE 195TH ST,NO ERROR,125993.230225000010000,5345.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199394,199511,2048.105921125888500
774,1,169,1,34191,378,016,6.110000000000000,79000.000000000000000,Bothways,"Before Milepost 8.35 A: LEFT ON RAMP 24TH ST NW,  END DECREASING BRIDGE TACOMA NARROWS",NO ERROR,88775.151001000006000,219965.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199413,199472,4865.903151620264900
775,1,305,1,34200,4342,522,7.220000000000000,38000.000000000000000,Bothways,After Milepost 7.21 A: BOTHWAYS INTERSECTION 68TH AVE NE,NO ERROR,25018.335712399999000,202099.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199125,199298,1531.062799136124300
776,1,694,1,34241,2921,167,19.780000000000001,121000.000000000000000,Bothways,After Milepost 18.45 A: RIGHT ON RAMP S 277TH ST,NO ERROR,127058.287505999990000,7480.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199469,199638,6891.466012998362200
777,1,301,1,34249,4445,522,4.230000000000000,40000.000000000000000,Bothways,"After Milepost 4.22 A: RIGHT INTERSECTION NE 145TH ST,  LEFT INTERSECTION SR 523-NE 145TH ST",NO ERROR,46036.898212400003000,16303.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198865,199300,1357.973267643347100
778,1,683,1,34263,2926,167,16.270000000000000,116000.000000000000000,Bothways,After Milepost 14.94 A: RIGHT ON RAMP SR 18 WB,NO ERROR,126433.416503999990000,7528.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199431,199734,3776.730501376955100
779,1,708,1,34264,2912,167,23.969999999999999,117000.000000000000000,Bothways,"After Milepost 22.64 A: RIGHT ON RAMP S 212TH ST,  LEFT OFF RAMP S 212TH ST",NO ERROR,120926.551024999990000,9144.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199494,199724,6074.682067837407900
780,1,708,1,34265,2912,167,23.969999999999999,117000.000000000000000,Bothways,"After Milepost 22.64 A: RIGHT ON RAMP S 212TH ST,  LEFT OFF RAMP S 212TH ST",NO ERROR,120926.551024999990000,7345.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199715,199069,6397.789379951695100
781,1,167,1,34268,1107,016,4.140000000000000,72000.000000000000000,Bothways,Before Milepost 4.15 A: LEFT ON RAMP JACKSON AVE,NO ERROR,86180.094482400003000,8008.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199495,199750,3569.035370160795100
782,1,164,1,34270,1106,016,1.100000000000000,93000.000000000000000,Bothways,At Milepost 1.10 A: PTR LOCATION D11,NO ERROR,106695.537476000000000,8040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199435,199739,3142.748234552584100
783,1,267,1,34293,2018,099,42.590000000000003,31000.000000000000000,Bothways,After Milepost 48.85 A: RIGHT WYE CONNECTION 168TH ST SW,NO ERROR,31606.401855500000000,213493.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199325,199650,915.813771497168200
784,1,164,1,34307,1106,016,1.100000000000000,93000.000000000000000,Bothways,At Milepost 1.10 A: PTR LOCATION D11,NO ERROR,106695.537476000000000,8035.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199738,199575,3269.381220341827900
785,1,302,1,34317,4516,522,5.810000000000000,37000.000000000000000,Bothways,Before Milepost 5.82 A: LEFT WYE CONNECTION SR 104,NO ERROR,42941.460775400003000,202167.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198963,198894,556.161347185988690
786,1,166,1,34322,648,016,3.030000000000000,80000.000000000000000,Bothways,After Milepost 3.02 A: RIGHT ON RAMP ORCHARD ST,NO ERROR,100944.831726000000000,8017.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199751,198846,1424.749924022008600
787,1,170,2,34389,1042,016,6.940000000000000,71000.000000000000000,Bothways,After Milepost 9.16 A: LEFT EXIT TO SR 16 AR (ALTERNATE),NO ERROR,76649.560607899999000,8129.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199146,199741,7807.700862911410700
788,1,165,1,34390,917,016,1.910000000000000,89000.000000000000000,Bothways,Before Milepost 1.92 A: LEFT ON RAMP ORCHARD ST,NO ERROR,105362.537719999990000,8030.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199576,198848,2310.276562902186900
789,1,8,1,34408,5866,005S116963,0.072000000000000,5600.000000000000000,South Bound,On S1 RAMP (RAVENNA BLVD TO SR 5 SB) After BOTHWAYS INTERSECTION RAVENNA BLVD,NO ERROR,9343.634826659999800,5581.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198950,198951,850.303625801991640
790,1,602,1,34416,2243,099,9.279999999999999,26000.000000000000000,Bothways,After Milepost 12.92 A: BOTHWAYS INTERSECTION S 272ND ST,NO ERROR,29678.333725000000000,207098.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199028,199029,1384.057527158330000
791,1,713,1,34422,2910,167,25.390000000000001,117000.000000000000000,Bothways,"Before Milepost 24.08 A: RIGHT OFF RAMP SW 43RD ST,  LEFT ON RAMP E VALLEY RD",NO ERROR,120817.553467000010000,222074.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199069,199070,2881.305359010691100
792,1,152,1,34449,3634,305,11.420000000000000,20000.000000000000000,Bothways,After Milepost 11.43 A: BOTHWAYS INTERSECTION HOSTMARK ST,NO ERROR,20032.838005099999000,216613.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198978,198976,1221.325131005861300
793,1,167,1,34471,1107,016,4.140000000000000,72000.000000000000000,Bothways,Before Milepost 4.15 A: LEFT ON RAMP JACKSON AVE,NO ERROR,86180.094482400003000,8007.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198845,198843,1401.770416408210400
794,1,169,1,34492,378,016,6.110000000000000,79000.000000000000000,Bothways,"Before Milepost 8.35 A: LEFT ON RAMP 24TH ST NW,  END DECREASING BRIDGE TACOMA NARROWS",NO ERROR,88775.151001000006000,8121.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199091,199092,4890.205723213483000
795,1,603,1,34515,2000,099,10.550000000000001,26000.000000000000000,Bothways,Before Milepost 14.21 A: LEFT WYE CONNECTION S 252ND ST,NO ERROR,24430.775772100002000,207043.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199174,199032,1379.653013188784400
796,1,153,1,34528,3635,305,11.400000000000000,22000.000000000000000,Bothways,Before Milepost 11.43 A: BOTHWAYS INTERSECTION HOSTMARK ST,NO ERROR,17187.634468100001000,110371.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,198975,198976,430.713965143959290
797,1,420,1,34541,3956,405,24.250000000000000,109000.000000000000000,Bothways,Before Milepost 24.28 A: LEFT ON RAMP NE 195TH ST,NO ERROR,125993.230225000010000,8758.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199182,199663,3315.225568569028400
798,1,689,1,34554,2923,167,18.739999999999998,116000.000000000000000,Bothways,Before Milepost 17.43 A: LEFT ON RAMP S 277TH ST,NO ERROR,122919.404541000000000,7495.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199097,199098,3519.551092053976800
799,1,421,1,34556,3860,405,24.910000000000000,121000.000000000000000,Bothways,After Milepost 24.92 A: RIGHT ON RAMP NBCD LANE,NO ERROR,143072.928710999990000,5334.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199784,199783,10534.424922863080000
800,1,276,1,34566,2089,099,29.399999999999999,45000.000000000000000,Bothways,Before Milepost 35.67 A: BOTHWAYS INTERSECTION N 50TH ST,NO ERROR,108009.232178000010000,5611.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199195,199196,259.917904591215970
801,1,85,1,34571,421,005,187.259999999999990,168000.000000000000000,Bothways,Before Milepost 187.21 A: LEFT CENTER ON RAMP S EVERETT PARK AND RIDE,NO ERROR,154148.247742000010000,9354.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199250,199251,6124.032920070893900
802,1,170,1,34579,1042,016,6.940000000000000,71000.000000000000000,Bothways,After Milepost 9.16 A: LEFT EXIT TO SR 16 AR (ALTERNATE),NO ERROR,76649.560607899999000,201914.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199239,199147,4458.432418829532300
803,1,601,1,34613,2411,099,8.869999999999999,28000.000000000000000,Bothways,After Milepost 12.51 A: LEFT INTERSECTION 16TH AVE S,NO ERROR,27437.247268700001000,85335.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199089,199090,708.820088232137780
804,1,600,1,34617,2556,099,7.730000000000000,30000.000000000000000,Bothways,"After Milepost 11.37 A: CENTER INTERSECTION U TURN ROUTE,  LEFT INTERSECTION SR 509",NO ERROR,26289.000503499999000,87679.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199122,199123,759.119434299286240
805,1,171,1,34632,584,016,7.890000000000000,71000.000000000000000,Bothways,After Milepost 10.11 A: RIGHT ENTRANCE FROM WEIGH STATION,NO ERROR,38123.418396000001000,201915.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199237,199238,3631.302825053183400
806,1,85,1,34633,421,005,187.259999999999990,168000.000000000000000,Bothways,Before Milepost 187.21 A: LEFT CENTER ON RAMP S EVERETT PARK AND RIDE,NO ERROR,154148.247742000010000,8258.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199247,199248,6027.413090001209600
807,1,50,1,34722,4714,531,6.350000000000000,32000.000000000000000,Bothways,"After Milepost 6.34 A: LEFT OFF RAMP SR 5 SB,  BEGIN BOTHWAYS BRIDGE SR 5",NO ERROR,34406.229431200001000,248286.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199630,199631,1183.975459641641000
808,1,196,1,34727,3657,304,1.150000000000000,28000.000000000000000,Bothways,Before Milepost 1.11 A: RIGHT WYE CONNECTION FARRAGUT ST (OLD SR 304),NO ERROR,28935.468261700000000,225677.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199551,199552,314.717272239766880
809,1,689,1,34741,2923,167,18.739999999999998,116000.000000000000000,Bothways,Before Milepost 17.43 A: LEFT ON RAMP S 277TH ST,NO ERROR,122919.404541000000000,7493.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199432,199433,3452.066062311855100
810,1,151,1,34748,3632,305,12.810000000000000,32000.000000000000000,Bothways,"After Milepost 12.82 A: RIGHT INTERSECTION SR 307-BOND RD NE,  LEFT INTERSECTION BOND RD NE",NO ERROR,40460.123901400002000,208628.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199505,199506,896.461833481393230
811,1,421,1,34770,3860,405,24.910000000000000,121000.000000000000000,Bothways,After Milepost 24.92 A: RIGHT ON RAMP NBCD LANE,NO ERROR,143072.928710999990000,8757.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199663,198933,9318.015330438524000
812,1,687,1,34796,6841,167Q101628,0.102000000000000,7600.000000000000000,North Bound,On Q1 RAMP (15TH ST NW TO SR 167 NB) After BOTHWAYS INTERSECTION LX01577-15TH ST NW,NO ERROR,7097.195312500000000,207302.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199773,199733,957.756246209116630
813,1,694,1,34800,2921,167,19.780000000000001,121000.000000000000000,Bothways,After Milepost 18.45 A: RIGHT ON RAMP S 277TH ST,NO ERROR,127058.287505999990000,9180.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199640,199641,6264.538055993365600
814,1,604,1,34807,2358,099,15.830000000000000,24000.000000000000000,Bothways,"After Milepost 19.47 A: CENTER INTERSECTION MEDIAN XROAD,  BOTHWAYS INTERSECTION S 170TH ST",NO ERROR,20794.283432000000000,9496.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199709,199419,942.650558419308030
815,1,166,1,34808,648,016,3.030000000000000,80000.000000000000000,Bothways,After Milepost 3.02 A: RIGHT ON RAMP ORCHARD ST,NO ERROR,100944.831726000000000,8015.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,199735,199736,1203.121359529957800
