TAZ,TAD,OldDistric,County,District,New DistrictName
3328,102,2,Pierce,8,Tacoma
3329,101,2,Pierce,10,South Pierce
3330,101,2,Pierce,10,South Pierce
3331,101,2,Pierce,10,South Pierce
3332,101,2,Pierce,10,South Pierce
3333,101,2,Pierce,10,South Pierce
3334,101,2,Pierce,10,South Pierce
3335,101,2,Pierce,10,South Pierce
3336,101,2,Pierce,10,South Pierce
3337,101,2,Pierce,10,South Pierce
3338,101,2,Pierce,10,South Pierce
3339,101,2,Pierce,10,South Pierce
3340,101,2,Pierce,10,South Pierce
3341,101,2,Pierce,10,South Pierce
3342,101,2,Pierce,10,South Pierce
3343,101,2,Pierce,10,South Pierce
3344,105,1,Pierce,10,South Pierce
3345,100,1,Pierce,10,South Pierce
3346,105,1,Pierce,10,South Pierce
3347,105,1,Pierce,10,South Pierce
3348,105,1,Pierce,10,South Pierce
3349,105,1,Pierce,10,South Pierce
3350,105,1,Pierce,10,South Pierce
3351,105,1,Pierce,10,South Pierce
3352,105,1,Pierce,10,South Pierce
3353,105,1,Pierce,10,South Pierce
3354,105,1,Pierce,10,South Pierce
3355,105,1,Pierce,10,South Pierce
3356,105,1,Pierce,10,South Pierce
3357,105,1,Pierce,10,South Pierce
3358,101,2,Pierce,10,South Pierce
3359,101,2,Pierce,10,South Pierce
3360,101,2,Pierce,10,South Pierce
3361,101,2,Pierce,10,South Pierce
3362,101,2,Pierce,10,South Pierce
3363,101,2,Pierce,10,South Pierce
3364,101,2,Pierce,10,South Pierce
3365,101,2,Pierce,10,South Pierce
3366,101,2,Pierce,10,South Pierce
3367,101,2,Pierce,10,South Pierce
3368,102,2,Pierce,8,Tacoma
3369,102,2,Pierce,8,Tacoma
3370,102,2,Pierce,8,Tacoma
3371,103,2,Pierce,10,South Pierce
3372,103,2,Pierce,10,South Pierce
3373,103,2,Pierce,10,South Pierce
3374,103,2,Pierce,10,South Pierce
3375,104,2,Pierce,10,South Pierce
3376,104,2,Pierce,10,South Pierce
3377,108,2,Pierce,10,South Pierce
3378,104,2,Pierce,10,South Pierce
3379,108,2,Pierce,10,South Pierce
3380,108,2,Pierce,10,South Pierce
3381,103,2,Pierce,10,South Pierce
3382,107,2,Pierce,10,South Pierce
3383,103,2,Pierce,10,South Pierce
3384,103,2,Pierce,10,South Pierce
3385,103,2,Pierce,10,South Pierce
3386,103,2,Pierce,10,South Pierce
3387,102,2,Pierce,8,Tacoma
3388,102,2,Pierce,8,Tacoma
3389,102,2,Pierce,8,Tacoma
3390,102,2,Pierce,8,Tacoma
3391,102,2,Pierce,8,Tacoma
3392,101,2,Pierce,10,South Pierce
3393,102,2,Pierce,8,Tacoma
3394,101,2,Pierce,10,South Pierce
3395,101,2,Pierce,10,South Pierce
3396,101,2,Pierce,10,South Pierce
3397,106,2,Pierce,10,South Pierce
3398,106,2,Pierce,10,South Pierce
3399,106,2,Pierce,10,South Pierce
3400,106,2,Pierce,10,South Pierce
3401,102,2,Pierce,8,Tacoma
3402,106,2,Pierce,10,South Pierce
3403,102,2,Pierce,8,Tacoma
3404,102,2,Pierce,8,Tacoma
3405,107,2,Pierce,10,South Pierce
3406,107,2,Pierce,10,South Pierce
3407,107,2,Pierce,10,South Pierce
3408,107,2,Pierce,10,South Pierce
3409,108,2,Pierce,10,South Pierce
3410,108,2,Pierce,10,South Pierce
3411,108,2,Pierce,10,South Pierce
3412,111,2,Pierce,10,South Pierce
3413,111,2,Pierce,10,South Pierce
3414,111,2,Pierce,10,South Pierce
3415,111,2,Pierce,10,South Pierce
3416,111,2,Pierce,10,South Pierce
3417,111,2,Pierce,10,South Pierce
3418,111,2,Pierce,10,South Pierce
3419,111,2,Pierce,10,South Pierce
3420,111,2,Pierce,10,South Pierce
3421,111,2,Pierce,10,South Pierce
3422,111,2,Pierce,10,South Pierce
3423,109,2,Pierce,10,South Pierce
3424,108,2,Pierce,10,South Pierce
3425,108,2,Pierce,10,South Pierce
3426,108,2,Pierce,10,South Pierce
3427,107,2,Pierce,10,South Pierce
3428,107,2,Pierce,10,South Pierce
3429,107,2,Pierce,10,South Pierce
3430,107,2,Pierce,10,South Pierce
3431,107,2,Pierce,10,South Pierce
3432,107,2,Pierce,10,South Pierce
3433,107,2,Pierce,10,South Pierce
3434,107,2,Pierce,10,South Pierce
3435,106,2,Pierce,10,South Pierce
3436,106,2,Pierce,10,South Pierce
3437,107,2,Pierce,10,South Pierce
3438,109,2,Pierce,10,South Pierce
3439,110,2,Pierce,10,South Pierce
3440,109,2,Pierce,10,South Pierce
3441,109,2,Pierce,10,South Pierce
3442,109,2,Pierce,10,South Pierce
3443,109,2,Pierce,10,South Pierce
3444,109,2,Pierce,10,South Pierce
3445,111,2,Pierce,10,South Pierce
3446,111,2,Pierce,10,South Pierce
3447,111,2,Pierce,10,South Pierce
3448,111,2,Pierce,10,South Pierce
3449,110,2,Pierce,10,South Pierce
3450,109,2,Pierce,10,South Pierce
3451,109,2,Pierce,10,South Pierce
3452,109,2,Pierce,10,South Pierce
3453,110,2,Pierce,10,South Pierce
3454,110,2,Pierce,10,South Pierce
3455,110,2,Pierce,10,South Pierce
3456,110,2,Pierce,10,South Pierce
3457,110,2,Pierce,10,South Pierce
3458,110,2,Pierce,10,South Pierce
3459,110,2,Pierce,10,South Pierce
3460,110,2,Pierce,10,South Pierce
3461,110,2,Pierce,10,South Pierce
3462,110,2,Pierce,10,South Pierce
3463,110,2,Pierce,10,South Pierce
3464,110,2,Pierce,10,South Pierce
3465,110,2,Pierce,10,South Pierce
3466,110,2,Pierce,10,South Pierce
3467,112,19,Kitsap,9,Kitsap
3468,112,19,Kitsap,9,Kitsap
3469,112,19,Kitsap,9,Kitsap
3470,112,19,Kitsap,9,Kitsap
3471,112,19,Kitsap,9,Kitsap
3472,112,19,Kitsap,9,Kitsap
3473,112,19,Kitsap,9,Kitsap
3474,112,19,Kitsap,9,Kitsap
3475,112,19,Kitsap,9,Kitsap
3476,112,19,Kitsap,9,Kitsap
3477,112,19,Kitsap,9,Kitsap
3478,112,19,Kitsap,9,Kitsap
3479,112,19,Kitsap,9,Kitsap
3480,112,19,Kitsap,9,Kitsap
3481,112,19,Kitsap,9,Kitsap
3482,112,19,Kitsap,9,Kitsap
3483,112,19,Kitsap,9,Kitsap
3484,112,19,Kitsap,9,Kitsap
3485,112,19,Kitsap,9,Kitsap
3486,112,19,Kitsap,9,Kitsap
3487,112,19,Kitsap,9,Kitsap
3488,112,19,Kitsap,9,Kitsap
3489,112,19,Kitsap,9,Kitsap
3490,112,19,Kitsap,9,Kitsap
3491,112,19,Kitsap,9,Kitsap
3492,112,19,Kitsap,9,Kitsap
3493,112,19,Kitsap,9,Kitsap
3494,112,19,Kitsap,9,Kitsap
3495,113,19,Kitsap,9,Kitsap
3496,113,19,Kitsap,9,Kitsap
3497,113,19,Kitsap,9,Kitsap
3498,113,19,Kitsap,9,Kitsap
3499,113,19,Kitsap,9,Kitsap
3500,112,19,Kitsap,9,Kitsap
3501,112,19,Kitsap,9,Kitsap
3502,112,19,Kitsap,9,Kitsap
3503,112,19,Kitsap,9,Kitsap
3504,112,19,Kitsap,9,Kitsap
3505,112,19,Kitsap,9,Kitsap
3506,112,19,Kitsap,9,Kitsap
3507,112,19,Kitsap,9,Kitsap
3508,113,19,Kitsap,9,Kitsap
3509,113,19,Kitsap,9,Kitsap
3510,113,19,Kitsap,9,Kitsap
3511,113,19,Kitsap,9,Kitsap
3512,113,19,Kitsap,9,Kitsap
3513,113,19,Kitsap,9,Kitsap
3514,113,19,Kitsap,9,Kitsap
3515,113,19,Kitsap,9,Kitsap
3516,113,19,Kitsap,9,Kitsap
3517,113,19,Kitsap,9,Kitsap
3518,113,19,Kitsap,9,Kitsap
3519,115,19,Kitsap,9,Kitsap
3520,115,19,Kitsap,9,Kitsap
3521,115,19,Kitsap,9,Kitsap
3522,115,19,Kitsap,9,Kitsap
3523,113,19,Kitsap,9,Kitsap
3524,113,19,Kitsap,9,Kitsap
3525,113,19,Kitsap,9,Kitsap
3526,113,19,Kitsap,9,Kitsap
3527,113,19,Kitsap,9,Kitsap
3528,113,19,Kitsap,9,Kitsap
3529,113,19,Kitsap,9,Kitsap
3530,113,19,Kitsap,9,Kitsap
3531,113,19,Kitsap,9,Kitsap
3532,113,19,Kitsap,9,Kitsap
3533,113,19,Kitsap,9,Kitsap
3534,113,19,Kitsap,9,Kitsap
3535,116,19,Kitsap,9,Kitsap
3536,116,19,Kitsap,9,Kitsap
3537,116,19,Kitsap,9,Kitsap
3538,116,19,Kitsap,9,Kitsap
3539,116,19,Kitsap,9,Kitsap
3540,117,19,Kitsap,9,Kitsap
3541,117,19,Kitsap,9,Kitsap
3542,117,19,Kitsap,9,Kitsap
3543,117,19,Kitsap,9,Kitsap
3544,117,19,Kitsap,9,Kitsap
3545,117,19,Kitsap,9,Kitsap
3546,116,19,Kitsap,9,Kitsap
3547,116,19,Kitsap,9,Kitsap
3548,116,19,Kitsap,9,Kitsap
3549,116,19,Kitsap,9,Kitsap
3550,116,19,Kitsap,9,Kitsap
3551,116,19,Kitsap,9,Kitsap
3552,116,19,Kitsap,9,Kitsap
3553,116,19,Kitsap,9,Kitsap
3554,115,19,Kitsap,9,Kitsap
3555,115,19,Kitsap,9,Kitsap
3556,115,19,Kitsap,9,Kitsap
3557,115,19,Kitsap,9,Kitsap
3558,115,19,Kitsap,9,Kitsap
3559,115,19,Kitsap,9,Kitsap
3560,115,19,Kitsap,9,Kitsap
3561,115,19,Kitsap,9,Kitsap
3562,115,19,Kitsap,9,Kitsap
3563,115,19,Kitsap,9,Kitsap
3564,115,19,Kitsap,9,Kitsap
3565,115,19,Kitsap,9,Kitsap
3566,115,19,Kitsap,9,Kitsap
3567,115,19,Kitsap,9,Kitsap
3568,118,19,Kitsap,9,Kitsap
3569,116,19,Kitsap,9,Kitsap
3570,116,19,Kitsap,9,Kitsap
3571,116,19,Kitsap,9,Kitsap
3572,116,19,Kitsap,9,Kitsap
3573,117,19,Kitsap,9,Kitsap
3574,117,19,Kitsap,9,Kitsap
3575,117,19,Kitsap,9,Kitsap
3576,117,19,Kitsap,9,Kitsap
3577,117,19,Kitsap,9,Kitsap
3578,117,19,Kitsap,9,Kitsap
3579,116,19,Kitsap,9,Kitsap
3580,116,19,Kitsap,9,Kitsap
3581,116,19,Kitsap,9,Kitsap
3582,116,19,Kitsap,9,Kitsap
3583,117,19,Kitsap,9,Kitsap
3584,117,19,Kitsap,9,Kitsap
3585,117,19,Kitsap,9,Kitsap
3586,117,19,Kitsap,9,Kitsap
3587,117,19,Kitsap,9,Kitsap
3588,117,19,Kitsap,9,Kitsap
3589,117,19,Kitsap,9,Kitsap
3590,117,19,Kitsap,9,Kitsap
3591,117,19,Kitsap,9,Kitsap
3592,117,19,Kitsap,9,Kitsap
3593,117,19,Kitsap,9,Kitsap
3594,117,19,Kitsap,9,Kitsap
3595,118,19,Kitsap,9,Kitsap
3596,118,19,Kitsap,9,Kitsap
3597,118,19,Kitsap,9,Kitsap
3598,118,19,Kitsap,9,Kitsap
3599,118,19,Kitsap,9,Kitsap
3600,118,19,Kitsap,9,Kitsap
3601,118,19,Kitsap,9,Kitsap
3602,118,19,Kitsap,9,Kitsap
3603,118,19,Kitsap,9,Kitsap
3604,118,19,Kitsap,9,Kitsap
3605,118,19,Kitsap,9,Kitsap
3606,118,19,Kitsap,9,Kitsap
3607,115,19,Kitsap,9,Kitsap
3608,118,19,Kitsap,9,Kitsap
3609,118,19,Kitsap,9,Kitsap
3610,118,19,Kitsap,9,Kitsap
3611,118,19,Kitsap,9,Kitsap
3612,118,19,Kitsap,9,Kitsap
3613,118,19,Kitsap,9,Kitsap
3614,118,19,Kitsap,9,Kitsap
3615,118,19,Kitsap,9,Kitsap
3616,118,19,Kitsap,9,Kitsap
3617,118,19,Kitsap,9,Kitsap
3618,118,19,Kitsap,9,Kitsap
3619,118,19,Kitsap,9,Kitsap
3620,118,19,Kitsap,9,Kitsap
3621,118,19,Kitsap,9,Kitsap
3622,118,19,Kitsap,9,Kitsap
3623,118,19,Kitsap,9,Kitsap
3624,118,19,Kitsap,9,Kitsap
3625,118,19,Kitsap,9,Kitsap
3626,118,19,Kitsap,9,Kitsap
3627,118,19,Kitsap,9,Kitsap
3628,118,19,Kitsap,9,Kitsap
3629,118,19,Kitsap,9,Kitsap
3630,118,19,Kitsap,9,Kitsap
3631,115,19,Kitsap,9,Kitsap
3632,120,19,Kitsap,9,Kitsap
3633,115,19,Kitsap,9,Kitsap
3634,120,19,Kitsap,9,Kitsap
3635,119,19,Kitsap,9,Kitsap
3636,119,19,Kitsap,9,Kitsap
3637,119,19,Kitsap,9,Kitsap
3638,119,19,Kitsap,9,Kitsap
3639,119,19,Kitsap,9,Kitsap
3640,119,19,Kitsap,9,Kitsap
3641,119,19,Kitsap,9,Kitsap
3642,119,19,Kitsap,9,Kitsap
3643,119,19,Kitsap,9,Kitsap
3644,119,19,Kitsap,9,Kitsap
3645,119,19,Kitsap,9,Kitsap
3646,119,19,Kitsap,9,Kitsap
3647,119,19,Kitsap,9,Kitsap
3648,119,19,Kitsap,9,Kitsap
3649,119,19,Kitsap,9,Kitsap
3650,120,19,Kitsap,9,Kitsap
3651,120,19,Kitsap,9,Kitsap
3652,120,19,Kitsap,9,Kitsap
3653,120,19,Kitsap,9,Kitsap
3654,120,19,Kitsap,9,Kitsap
3655,119,19,Kitsap,9,Kitsap
3656,119,19,Kitsap,9,Kitsap
3657,119,19,Kitsap,9,Kitsap
3658,119,19,Kitsap,9,Kitsap
3659,119,19,Kitsap,9,Kitsap
3660,119,19,Kitsap,9,Kitsap
3661,119,19,Kitsap,9,Kitsap
3662,119,19,Kitsap,9,Kitsap
3663,119,19,Kitsap,9,Kitsap
3664,119,19,Kitsap,9,Kitsap
3665,120,19,Kitsap,9,Kitsap
3666,120,19,Kitsap,9,Kitsap
3667,120,19,Kitsap,9,Kitsap
3668,120,19,Kitsap,9,Kitsap
3669,120,19,Kitsap,9,Kitsap
3670,120,19,Kitsap,9,Kitsap
3671,120,19,Kitsap,9,Kitsap
3672,120,19,Kitsap,9,Kitsap
3673,120,19,Kitsap,9,Kitsap
3674,120,19,Kitsap,9,Kitsap
3675,120,19,Kitsap,9,Kitsap
3676,120,19,Kitsap,9,Kitsap
3677,120,19,Kitsap,9,Kitsap
3678,120,19,Kitsap,9,Kitsap
3679,120,19,Kitsap,9,Kitsap
3680,120,19,Kitsap,9,Kitsap
3681,120,19,Kitsap,9,Kitsap
3682,114,19,Kitsap,9,Kitsap
3683,114,19,Kitsap,9,Kitsap
3684,114,19,Kitsap,9,Kitsap
3685,114,19,Kitsap,9,Kitsap
3686,114,19,Kitsap,9,Kitsap
3687,114,19,Kitsap,9,Kitsap
3688,114,19,Kitsap,9,Kitsap
3689,114,19,Kitsap,9,Kitsap
3690,114,19,Kitsap,9,Kitsap
3691,114,19,Kitsap,9,Kitsap
3692,114,19,Kitsap,9,Kitsap
3693,114,19,Kitsap,9,Kitsap
3694,114,19,Kitsap,9,Kitsap
3695,114,19,Kitsap,9,Kitsap
3696,114,19,Kitsap,9,Kitsap
3697,114,19,Kitsap,9,Kitsap
3698,114,19,Kitsap,9,Kitsap
3699,114,19,Kitsap,9,Kitsap
3700,114,19,Kitsap,9,Kitsap
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
,,,,0,
