Zone_id	Zone_ordinal	Dest_eligible	External	popcent_x	popcent_y	empcent_x	empcent_y
1332	1332	1	0	1311887.74335993	166789.460176622	1310893.54545057	168227.975757066
1333	1333	1	0	1311743.97905416	170086.568062382	1312286.24991798	169674.437489395
1334	1334	1	0	1313794.33961851	171863.075471158	1313826.66622872	171596.666609468
1335	1335	1	0	1311191.70615492	173883.350710076	1310714.99934464	174244.999912877
1336	1336	1	0	1307104.6057336	166143.315412038	1306172.90598012	167006.895298788
1337	1337	1	0	1308028.17441708	168069.124418409	1306679.39654046	168237.456895101
1338	1338	1	0	1308033.09933602	170485.251655403	1306209.71961396	170754.158876909
1339	1339	1	0	1307972.73049491	173329.905437147	1307303.53382476	173336.556389674
1340	1340	1	0	1304212.37499837	166402.599999792	1303888.25395791	166268.857141538
1341	1341	1	0	1302826.33123417	170183.245282662	1302914.60226532	169768.528408126
1342	1342	1	0	1304494.3548357	170873.410137855	1304471.79483835	170711.358969982
1343	1343	1	0	1302413.21360977	172999.863263911	1301993.85712426	172526.328568964
1344	1344	1	0	1301698.62068517	169060.055171831	1301271.66171721	171355.824925308
1345	1345	1	0	1301402.27414128	166188.249220925	1302451.11110749	165733.047221762
1346	1346	1	0	1299182.24297851	167519.2242975	1298789.7885398	164836.603342372
1347	1347	1	0	1300134.04180732	169132.905922756	1299621.54760358	170049.583331309
1348	1348	1	0	1299369.39305983	172351.789016843	1299649.99994585	171894.416659504
1349	1349	1	0	1299758.93191434	174785.325106309	1299758.93191434	174785.325106309
1350	1350	1	0	1299560.61982934	176386.235536461	1299232.17336602	176399.641959688
1351	1351	1	0	1300754.33224332	176828.671009196	1300924.47046711	176942.98981652
1352	1352	1	0	1299762.46376184	178139.381641652	1299104.11764536	177726.155555323
1353	1353	1	0	1299606.7272491	179501.199996736	1299008.92271359	179334.847774756
1354	1354	1	0	1300840.82608413	178812.097825698	1300932.73716749	178276.368584482
1355	1355	1	0	1301474.01113844	180336.292478606	1301387.05178764	180177.406373784
1356	1356	1	0	1302663.45991012	180456.219408521	1302416.6449469	179649.123777916
1357	1357	1	0	1303168.44202662	175976.614130116	1302793.48658505	176791.279692809
1358	1358	1	0	1305349.65811408	177000.807691551	1304039.75408767	178173.368850999
1359	1359	1	0	1306355.82831129	178804.808734671	1306147.79660464	179369.127117884
1360	1360	1	0	1310581.39072558	180414.474613288	1309441.14898825	180453.348484621
1361	1361	1	0	1312216.16113433	178573.46919389	1312177.84482193	180417.004309567
1362	1362	1	0	1309122.53085612	176506.462961873	1310880.52979264	175524.225164401
1363	1363	1	0	1315975.95428421	176440.793142656	1317088.66662276	176556.766660781
1364	1364	1	0	1315356.45417803	179654.725098886	1314536.49446009	179824.446493801
1365	1365	1	0	1317611.60919035	179477.298849887	1317674.89793229	180247.775506526
1366	1366	1	0	1320964.17390156	172855.521737627	1319842.55810884	172779.744182028
1367	1367	1	0	1322126.2212916	174522.162838884	1321058.41461804	174754.353656405
1368	1368	1	0	1320862.33501868	176450.730963571	1322787.5090205	177241.631768313
1369	1369	1	0	1321068.38487519	179366.601373954	1321268.49996697	179829.574995504
1370	1370	1	0	1324682.41508934	177613.260376688	1323997.51676964	179129.476508865
1371	1371	1	0	1327165.35293727	176778.520587715	1327095.71419092	175472.571416038
1372	1372	1	0	1329217.74189261	172687.741929913	1329957.14276215	172496.214273393
1373	1373	1	0	1330112.9277516	177394.418250276	1330093.67645103	176968.397056221
1374	1374	1	0	1334540.51813241	173016.398963432	1335521.39859206	171540.244754045
1375	1375	1	0	1343609.18603089	171096.162788708	1340149.62068503	170626.499999412
1376	1376	1	0	1337506.66665775	177392.999998817	1338250.99986618	177295.19998227
1377	1377	1	0	1345309.2592468	175030.055553935	1345584.7618834	174028.49206073
1378	1378	1	0	1352148.73602635	172473.120378184	1349572.06208126	175771.093125996
1379	1379	1	0	1372820.67263958	186778.762331001	1373067.75859702	186661.603445058
1380	1380	1	0	1346799.38774136	189291.775508273	1347379.44436959	189013.166656166
1381	1381	1	0	1344834.56788463	181716.753084176	1345296.4705091	183014.176459823
1382	1382	1	0	1334962.37837477	181857.5918914	1331045.79543942	185666.545452436
1383	1383	1	0	1329797.67440314	181647.534881609	1329626.73911598	181657.815215417
1384	1384	1	0	1324959.74618617	182149.335024456	1322435.95236521	181187.404759748
1385	1385	1	0	1324624.24123998	187886.992217168	1325526.41789066	186937.044773329
1386	1386	1	0	1320166.17645765	183134.039213891	1317819.80196715	183840.04950313
1387	1387	1	0	1317913.17142481	181972.597142337	1318816.36357642	182852.863628052
1388	1388	1	0	1318322.87998945	185602.319998515	1321068.3132371	185094.746985722
1389	1389	1	0	1318436.73682823	187599.873682236	1320488.92852427	186087.321421925
1390	1390	1	0	1315407.91945426	181820.805367907	1315929.99981201	181158.428545549
1391	1391	1	0	1313912.18893706	182809.481566399	1313923.99986861	183149.499981685
1392	1392	1	0	1314633.68643511	185965.555083958	1314039.54022611	186429.040229349
1393	1393	1	0	1314729.2994723	188779.565673925	1313933.0081194	188231.756096031
1394	1394	1	0	1312362.03313055	182265.313252738	1312246.75925521	181399.966048823
1395	1395	1	0	1312181.08150265	185681.333855508	1312583.22033453	186540.911863774
1396	1396	1	0	1312295.61004628	188501.72607633	1312381.48147176	187344.399998612
1397	1397	1	0	1309838.46153693	181690.125873914	1310667.96295487	181356.685184066
1398	1398	1	0	1309992.83121359	183475.794917997	1310858.88874324	183531.444424052
1399	1399	1	0	1309922.98624497	185871.805500617	1309673.67814587	186304.839078318
1400	1400	1	0	1309994.08695424	189476.35999967	1310679.90652981	190148.0373814
1401	1401	1	0	1307001.37362398	181942.639193806	1308313.92971037	181645.006389486
1402	1402	1	0	1307631.07666997	184657.518759895	1308097.90415252	185520.118210744
1403	1403	1	0	1307669.87096605	186801.390967501	1307603.88083525	186517.903381342
1404	1404	1	0	1307230.92212847	189186.915983219	1307249.45452169	188525.490905663
1405	1405	1	0	1305296.18257126	181211.576763298	1304551.84614381	180697.023075533
1406	1406	1	0	1305103.47613059	184882.357404914	1304929.81815809	184709.41817846
1407	1407	1	0	1305012.9918678	187503.637398069	1304856.19041405	187744.571419631
1408	1408	1	0	1304796.11764487	190416.435293798	1304434.38708836	191197.006450379
1409	1409	1	0	1303354.99967416	180919.99995477	1302474.25525202	182467.829099974
1410	1410	1	0	1301375.9934811	181845.563517323	1301355.81546943	183181.331779885
1411	1411	1	0	1303015.65727394	184853.760562946	1303015.65727394	184853.760562946
1412	1412	1	0	1301430.76921408	183859.153843797	1301430.76921408	183859.153843797
1413	1413	1	0	1301539.99999308	186603.999999007	1300211.73351913	184399.224625011
1414	1414	1	0	1298679.07651372	182456.709762052	1298679.07651372	182456.709762052
1415	1415	1	0	1302394.69306802	189127.592079021	1302182.30767227	190667.476920144
1416	1416	1	0	1301827.79020797	193629.208391338	1301303.9473513	193472.355260612
1417	1417	1	0	1303628.19998696	199608.399998004	1303298.18181078	197968.624998875
1418	1418	1	0	1305009.68067008	195387.122688747	1304207.96953653	196872.126902554
1419	1419	1	0	1305082.63537435	199650.91335668	1305252.30764211	200196.653838454
1420	1420	1	0	1306153.72322684	202193.467874461	1306559.19994774	202049.879991918
1421	1421	1	0	1308277.53085881	193050.497941592	1309314.28562076	193000.928557643
1422	1422	1	0	1307631.29706566	196009.979078678	1308239.66662306	196613.83332678
1423	1423	1	0	1307745.3314881	198669.925413816	1307094.49996732	199688.149995008
1424	1424	1	0	1309472.25351971	201605.977247886	1310813.09823347	200008.463475567
1425	1425	1	0	1309931.36841646	195338.157894051	1309835.71419215	195140.499986061
1426	1426	1	0	1310299.24268277	198336.345954908	1310569.41963701	198421.428570543
1427	1427	1	0	1314176.03723055	194044.824467569	1313081.19402332	194995.626864702
1428	1428	1	0	1312147.1379299	198533.621551553	1311745.88485861	199433.292110449
1429	1429	1	0	1316298.71604613	196319.303703219	1315290.07873498	198245.692912605
1430	1430	1	0	1318373.68931399	200551.684465046	1318577.49983518	200442.499974945
1431	1431	1	0	1321737.5499967	200518.922499499	1323919.87011268	202011.935062312
1432	1432	1	0	1326103.3328913	201067.999932977	1326459.99966838	200876.999949781
1433	1433	1	0	1334793.62958276	196435.000621382	1334884.76187298	196070.714281046
1434	1434	1	0	1337165.76917934	195736.076915549	1337369.31815142	197615.8409046
1435	1435	1	0	1341399.65893497	193307.707366853	1342929.94623295	192550.36559088
1436	1436	1	0	1339434.97615049	197399.724959941	1339077.52575939	197616.845358787
1437	1437	1	0	1344218.81803834	193928.118195655	1344599.10063952	193829.100641983
1438	1438	1	0	1342482.18446276	196091.543688844	1342805.99566809	196224.627705203
1439	1439	1	0	1344176.36138281	196547.740098523	1343870.58002004	196669.423200648
1440	1440	1	0	1341816.18473626	198118.2811241	1342428.05610953	197990.13426814
1441	1441	1	0	1341041.08104484	199196.972967589	1340743.1863714	199820.31763507
1442	1442	1	0	1341107.84569004	200494.587174148	1341107.84569004	200494.587174148
1443	1443	1	0	1338477.13165934	200552.938871159	1338477.13165934	200552.938871159
1444	1444	1	0	1339624.71901985	202609.359269884	1339624.71901985	202609.359269884
1445	1445	1	0	1340761.11103662	203192.944433156	1341375.4699112	203314.031101959
1446	1446	1	0	1336771.81895701	203465.046114258	1336771.81895701	203465.046114258
1447	1447	1	0	1337676.63133019	200896.272673616	1337676.63133019	200896.272673616
1448	1448	1	0	1334785.77776789	202619.718517018	1336133.90592774	201777.134968913
1449	1449	1	0	1329807.22866035	204951.195995569	1331561.7543626	203603.684206954
1450	1450	1	0	1331027.84185923	208117.770232365	1331816.09089698	208113.118179926
1451	1451	1	0	1326216.93181316	203898.208332561	1324408.74998817	205617.526783878
1452	1452	1	0	1324484.94490176	207809.293388144	1323627.02127096	207322.076594862
1453	1453	1	0	1323145.03496349	204053.856643119	1322519.37125353	201818.335328737
1454	1454	1	0	1320204.95198722	205199.082304245	1319947.31705707	204249.219509704
1455	1455	1	0	1317158.14307258	202606.893454791	1317395.80640912	202681.935477333
1456	1456	1	0	1315729.83412011	205067.090046907	1315843.66662281	204348.166659855
1457	1457	1	0	1313739.35420487	206575.915850868	1314165.42207366	206918.698051276
1458	1458	1	0	1313347.58502955	203058.023808833	1313108.88881594	203241.333322042
1459	1459	1	0	1309056.14942403	205312.48180057	1308820.8974303	204289.431623059
1460	1460	1	0	1307022.95710766	206075.889390054	1307642.09423399	205465.994763322
1461	1461	1	0	1304312.71737713	204929.315215164	1304099.99978265	204846.833299192
1462	1462	1	0	1306587.80973162	211268.842919887	1306208.94729967	212014.157883578
1463	1463	1	0	1308475.60974812	212600.658535289	1308446.66623052	213184.999928938
1464	1464	1	0	1309016.53332752	211101.773332395	1309154.34776917	211737.391295142
1465	1465	1	0	1310096.42585053	211204.463877524	1309912.90597731	210189.820511922
1466	1466	1	0	1310209.09204677	213204.78083894	1310209.09204677	213204.78083894
1467	1467	1	0	1311859.39130207	208500.386086594	1311786.06059281	208357.343432239
1468	1468	1	0	1311383.60183969	211660.07825062	1311361.38274085	213249.844670007
1469	1469	1	0	1314993.17926987	209227.012604749	1314740.67900423	208765.487653032
1470	1470	1	0	1315193.70491372	211619.209835372	1313706.45160443	211785.980643795
1471	1471	1	0	1314700.32933738	213058.856286787	1314078.95530653	213851.15754178
1472	1472	1	0	1316987.96207907	212278.834122217	1317536.36362548	212822.553717249
1473	1473	1	0	1317895.45722325	207511.280235376	1318272.66657878	207430.866652838
1474	1474	1	0	1318611.58370742	209456.902714458	1318269.14892215	210014.670210532
1475	1475	1	0	1319398.41708211	211762.173366302	1319299.56516003	212317.869555986
1476	1476	1	0	1319062.93453576	213179.723476057	1319062.93453576	213179.723476057
1477	1477	1	0	1321133.99490758	208158.791348071	1320711.55552621	208595.511106476
1478	1478	1	0	1320871.30111033	210633.453530816	1321507.85704846	210372.428556402
1479	1479	1	0	1323966.63791962	210547.068963702	1324911.57887764	210017.736831052
1480	1480	1	0	1294184.38596239	197877.723196495	1295576.31782444	198033.306200783
1481	1481	1	0	1297431.53236288	197944.068691945	1296723.24920727	199418.593059308
1482	1482	1	0	1295681.76954466	201577.580246499	1295688.15786064	201337.684205228
1483	1483	1	0	1294699.46153514	203619.933332811	1294259.77774902	202973.133328823
1484	1484	1	0	1296664.43349115	205531.211821648	1297258.08942562	206365.012194283
1485	1485	1	0	1298698.51947715	203215.371428044	1298220.19899852	203370.970148242
1486	1486	1	0	1300165.92741411	202496.971773377	1300318.12491873	203431.124987286
1487	1487	1	0	1299462.17616244	207768.44818599	1299789.99991876	208255.687486984
1488	1488	1	0	1297811.97043696	208787.463053159	1297388.18170024	209479.090890047
1489	1489	1	0	1295566.24497732	210218.25702769	1295309.68152041	211418.605094195
1490	1490	1	0	1297778.11387439	211247.512454764	1297913.21255725	211869.492753111
1491	1491	1	0	1300304.69424227	211965.834531993	1300824.23705545	213206.01226129
1492	1492	1	0	1297797.17241337	214671.860755266	1295955.91835853	216085.163263836
1493	1493	1	0	1294677.25761414	213629.972298577	1293734.74479907	214658.311908857
1494	1494	1	0	1294230.57783733	216401.071379866	1294389.53633631	216586.849720415
1495	1495	1	0	1291544.61352501	216303.954106019	1291184.17217688	216269.754965455
1496	1496	1	0	1292145.4794432	219494.35616288	1290729.911493	219108.513272397
1497	1497	1	0	1295494.77508202	218249.366781252	1296363.61903527	218219.961902684
1498	1498	1	0	1299560.82839468	215324.337276832	1299539.19047	215118.91428469
1499	1499	1	0	1303088.33921801	216237.611306656	1303403.39997393	216139.279995677
1500	1500	1	0	1301904.84162307	219265.642532945	1301842.99997396	219747.979995605
1501	1501	1	0	1303280.45917702	219114.892856025	1303529.77526625	218147.382020021
1502	1502	1	0	1304883.84082593	215577.401383337	1304542.91661231	215121.791657703
1503	1503	1	0	1304541.22448092	217969.238093755	1304677.27260867	218059.999980176
1504	1504	1	0	1305736.71028669	220688.617593522	1305736.71028669	220688.617593522
1505	1505	1	0	1308007.55681447	216906.926135747	1307685.68420938	218860.445613843
1506	1506	1	0	1310598.65346405	216708.541583944	1310867.64705561	216719.147058292
1507	1507	1	0	1308847.59196887	219636.347825352	1309325.38460531	219260.138459852
1508	1508	1	0	1310091.95218602	220251.278883585	1310689.86840381	220369.736839206
1509	1509	1	0	1312621.96776874	215838.635284048	1312621.96776874	215838.635284048
1510	1510	1	0	1312983.34727759	218452.67154766	1312293.3244646	218698.48936112
1511	1511	1	0	1316449.97513609	214694.219293777	1316449.97513609	214694.219293777
1512	1512	1	0	1315796.76328185	216688.210144404	1315086.38410969	215593.35939937
1513	1513	1	0	1316291.23529154	218991.033332904	1315829.91934423	219126.306449846
1514	1514	1	0	1318806.42767998	215436.841645751	1318806.42767998	215436.841645751
1515	1515	1	0	1319154.41988221	217212.828728082	1318134.14630931	216939.487799587
1516	1516	1	0	1318676.1240276	219329.749353438	1317954.23076462	219323.692306925
1517	1517	1	0	1320627.74998349	217170.762497285	1320501.33978989	215356.874495517
1518	1518	1	0	1325859.8442347	211413.996884406	1326736.06059802	210539.83636236
1519	1519	1	0	1323221.83240076	215444.816759536	1321955.44680289	215216.280850148
1520	1520	1	0	1322784.47569994	219041.767262867	1321537.94115704	218733.882349725
1521	1521	1	0	1325268.10343685	221690.043101537	1325268.10343685	221690.043101537
1522	1522	1	0	1323639.83177323	221897.016822015	1323463.19998235	222550.586663699
1523	1523	1	0	1321475.57102696	222069.303620551	1321780.30456182	221370.218272988
1524	1524	1	0	1321235.23503991	224030.290597812	1321287.49994495	224641.041657307
1525	1525	1	0	1318531.57517585	221213.680190403	1318470.66665568	221555.158331487
1526	1526	1	0	1318933.42856672	223586.871427773	1318532.91666323	224019.49739525
1527	1527	1	0	1316208.10473487	221573.576059298	1315778.23787967	221750.872245719
1528	1528	1	0	1315770.60773335	223631.474032902	1315782.73108691	224526.340335191
1529	1529	1	0	1314292.9467064	220454.307209686	1314658.91890115	220486.972969993
1530	1530	1	0	1314148.81354819	224045.084743864	1314457.49991785	224427.749985973
1531	1531	1	0	1310805.26308891	222739.526304066	1312829.99998273	225959.999997027
1532	1532	1	0	1310920.21504672	223929.274192345	1310331.77213531	223588.721516157
1533	1533	1	0	1307851.8475035	224364.577711952	1307244.19203594	224282.087821751
1534	1534	1	0	1306131.43881142	223591.043010638	1306131.43881142	223591.043010638
